,R0-15,R16-31,R32-47,R48-63,R64-79,R80-95,R96-111,R112-127,R128-143,R144-159,R160-175,R176-191,R192-207,R208-223,R224-239,R240-255,G0-15,G16-31,G32-47,G48-63,G64-79,G80-95,G96-111,G112-127,G128-143,G144-159,G160-175,G176-191,G192-207,G208-223,G224-239,G240-255,B0-15,B16-31,B32-47,B48-63,B64-79,B80-95,B96-111,B112-127,B128-143,B144-159,B160-175,B176-191,B192-207,B208-223,B224-239,B240-255,Exposure,Contrast,Highlights,Shadows,Temperature
800_6759,0.011178010943902209,0.046099217182221534,0.02453046678171806,0.026157391758359485,0.0384523807688742,0.04472399006509131,0.05218854922278652,0.033036665309450736,0.04766126334708826,0.06963324230664462,0.07192057137836398,0.045606969498315296,0.03877795844629092,0.03470964130522627,0.024445604084772192,0.3908780776008944,0.014458203291274318,0.052263667711260495,0.02442319791048937,0.03837395915888433,0.05766617068462038,0.06065857856992015,0.03766684342036912,0.04907585266228291,0.07045266417670026,0.06545669288390915,0.0463584296431814,0.03668102680395026,0.033514737096851266,0.018571277728879343,0.016460032559969823,0.3779186656974574,0.02444838421204807,0.05111652113480281,0.042014191751489,0.06217303225894535,0.06544097553069601,0.049628547469930034,0.07115576111737114,0.08256727522643449,0.05858840221185825,0.04334873542194845,0.03392366354051906,0.01408594149643296,0.013832371868062757,0.017846738024367786,0.01646124370452565,0.3533682150305682,-0.9,27,-62,22,5948
800_6765,0.038990872154002966,0.04306254746860878,0.036134552875158085,0.01890558115230055,0.038548006136759363,0.0959986481424676,0.1729401293810677,0.1549159862052837,0.12654646644171674,0.10192367741362944,0.08272285224983314,0.03699063939404015,0.012084277383813251,0.010771286581245008,0.01057409022674608,0.01889038679332743,0.02761406834686916,0.04483706692498545,0.053877545357914135,0.024898874934790875,0.10911671998271807,0.19122103520268724,0.15550306100270878,0.1364455637866897,0.10360788402255901,0.08433205047433925,0.0282406429724218,0.005982503585538404,0.006801540091417191,0.0096961205278212,0.006645825437955377,0.01117949734858436,0.03296405168812632,0.039837241990425785,0.09373397297914476,0.1617854604958778,0.181710274843933,0.1752602419338323,0.13075645996980065,0.10039235027886052,0.03544684297554875,0.008456101184741605,0.0055138456944581775,0.007050402771627244,0.008637882972166356,0.005894888287329292,0.003873900913841599,0.00868608102028579,1.45,30,-22,38,5050
800_6767,0.04871487653262085,0.050197840463194525,0.06275165657049224,0.048726547561977016,0.0423189872893682,0.07285017987698733,0.11753893664590913,0.10919318724581104,0.10609565751826792,0.0887383870505305,0.07234306814625957,0.030937559112112132,0.015575786930164743,0.028719925904378163,0.05048474409286264,0.054812659059064,0.0694853175147578,0.05762416598934325,0.07791265401629849,0.057742417739612285,0.0811122777246954,0.12005899815443592,0.10807929209261337,0.10847046425813324,0.08462090845090428,0.06923934506587415,0.02206014477801812,0.009485408901119735,0.022639952708108216,0.040151809262789516,0.06017180856252776,0.011145034780768523,0.0908091689808703,0.05712913817816113,0.09532082008139332,0.12590557828959525,0.12497296945559493,0.12844369686240892,0.11595321811017847,0.0819065683452176,0.02921489866353501,0.008276053536112698,0.01642986405012465,0.03374887336030295,0.06046757556826352,0.025122331105341168,0.0016236218551255307,0.004675623557774568,1.45,30,-22,38,5250
800_6777,0.20469683510310915,0.11798637198124973,0.10670194547251044,0.10771421458706908,0.06056529291310875,0.0477410887837224,0.039373896619783626,0.021817805762801963,0.020695377545688225,0.017492450715775418,0.01828564029579233,0.017501231513805175,0.016944820694452672,0.01681090664299576,0.015316271683065931,0.1703558496850694,0.2479963540144708,0.11928912310711867,0.10226043065217492,0.09447326662642733,0.05013009894610605,0.046326554520553016,0.029709375954464486,0.014615156615304594,0.010670486322984948,0.016215574041780964,0.013583536713865335,0.014735390238483172,0.015342036030889912,0.0162939681257582,0.01773151413548832,0.19062713395412934,0.2920012820515644,0.13088329983601102,0.11184512588085993,0.058241959816866126,0.05487718003267448,0.03798424587203399,0.01606927328463945,0.01085350678097816,0.016905210762274563,0.016242136643971287,0.017001496754462903,0.018193207945372537,0.017886100222432203,0.019306772786418618,0.013889213084148784,0.16781998824529154,-0.7,30,-22,38,5165
800_6784,0.02138851006978615,0.08814572447254104,0.04594677812426299,0.10137871741553203,0.11340166684320015,0.12383377789678802,0.12965508915235074,0.10585868607551507,0.10334134964223893,0.056676583004470885,0.02490212300428151,0.01908425250029783,0.016547207441976818,0.014399435254304024,0.012585388443787149,0.022854710658666653,0.10106825151905054,0.036005896292113974,0.08411674200352817,0.1317811983680818,0.1374140390151501,0.1382511601113284,0.1097783902743771,0.10110026427174207,0.05452685646990119,0.02299908459492389,0.014182970690962375,0.012391687892892541,0.012643000388226884,0.012429150796085316,0.012467687213770758,0.018843620097864885,0.12553527084165078,0.11027295014334447,0.15757406314114966,0.1592724181205723,0.12621265848652294,0.10719479872869457,0.057381854500139724,0.03926822425728762,0.023918013000645867,0.01711446351030651,0.01398841683367616,0.011826578853548179,0.01017262333250168,0.013264565279480415,0.013202273912893164,0.01380082705758596,-0.2,30,-22,38,5200
800_6785,0.05404165544522885,0.04070098074081969,0.02516384033239092,0.04804318677236362,0.10189359148182216,0.11317743994429615,0.1059254366561488,0.09499458177967343,0.06401438487399362,0.0526365626043924,0.0424038775123267,0.04431043925130127,0.0712848030645921,0.07711445470198247,0.04215925383806205,0.022135511000605797,0.07442810855114301,0.045412856057231214,0.07707206464252847,0.1504017751855859,0.17993759963040273,0.10981637617180988,0.06070751982038065,0.03452527207261406,0.021618462379317704,0.017908644026778185,0.020493198982902826,0.03292724940923672,0.07547844614117233,0.06890440854416241,0.02517240092231961,0.0051956174624143295,0.11013490718999268,0.21216045837637484,0.27823841336539856,0.08919633732269669,0.03916599264637068,0.018674555328276332,0.009758879836623206,0.00744143730708394,0.00979510406924752,0.013027621362740216,0.018522061218292512,0.026685203050586862,0.06148116593142852,0.07624950480703274,0.026179770406629672,0.003288587781225013,-0.2,30,-22,38,4450
800_6787,0.008562764483692378,0.020146343697721218,0.022408431415856613,0.02644068948037274,0.06507419141236853,0.131822074496841,0.25958040117071435,0.15197937354758995,0.0867288504982979,0.058507255526617764,0.051758097437240136,0.04018305128712736,0.030926548707059142,0.021496494617343282,0.010006613950315327,0.014378818270842312,0.015583769473828156,0.02271019909234625,0.025717195764341217,0.07496783860684024,0.21983391244393774,0.3193982252107887,0.1146237392260434,0.06430230696612912,0.042325566006387365,0.02096805022682536,0.02071610463320047,0.01653878448211129,0.017700327163175746,0.014411161335685447,0.0073721543332880436,0.002830665035071443,0.02734819459085225,0.054137225761088745,0.2106735306999821,0.26340571867225965,0.262340351879333,0.05237063379635023,0.014455918632225825,0.021647144484480726,0.015360643615429452,0.013182840547974648,0.0163613793306951,0.016772370225310324,0.015970620055364718,0.011232732657015531,0.004603532930690161,0.00013716212094753785,0.15,47,-22,38,4700
800_6789,0.024736223726145683,0.04723414220907042,0.034997040403121765,0.07140346770505063,0.11488644749060754,0.19118236115493864,0.13142947097866425,0.06255682745307971,0.056770336603497035,0.057272713860052026,0.050311082479164465,0.031593751727257285,0.03416330500649724,0.03449298405979618,0.027750349635412456,0.029219495507644636,0.0603289820946591,0.027174340295065644,0.06049050473678636,0.12854854344452596,0.1972716106174657,0.16568352924881072,0.07843341864929196,0.05077828149157517,0.05504082217777444,0.045935217198957365,0.016961446406082676,0.014538166357971609,0.03105124154428418,0.029359795594032276,0.02421881726669337,0.0141852828760235,0.07628630708592234,0.07076940600406195,0.16930342011808,0.19606129184201654,0.161117706955427,0.05923468546245572,0.049275416253868234,0.04449274403296603,0.0404721845238187,0.01699868910117439,0.01167248823483168,0.026952618263311197,0.030795056944713895,0.026005420642615684,0.015075006182342438,0.00548755835239418,0.55,30,-22,38,5335
800_6799,0.10523412084888463,0.11835494529039832,0.09138099436729698,0.04766555740505893,0.039660855301477005,0.05074062590629397,0.07998247253619616,0.08528717558667291,0.1368445808658098,0.10512814570024966,0.06357138122668685,0.03636846893050871,0.013034805652037287,0.006870024810846746,0.005642061861300166,0.01423378371028189,0.11906302443935568,0.122891562484379,0.09912249273808736,0.05474756003918824,0.05238899364677608,0.09251795631908066,0.09597225069635308,0.13839691034821727,0.09768819479784786,0.05787143216082063,0.03493425356830712,0.013424353782811831,0.004531910245820506,0.002060404623577373,0.002547945359323468,0.011840754750053896,0.15358458050026436,0.12141828771025195,0.1011364059263285,0.12306293943902867,0.09831906348137116,0.11614306501930455,0.10754820520488273,0.07863617525834264,0.046053111111062174,0.020321877080278404,0.009064095751767335,0.005744651310381337,0.0035729590177309358,0.001833672857523817,0.0026855754224857573,0.0108753349089957,0.0,42,-22,38,5150
800_6801,0.05106422171080114,0.16824512751039988,0.038450316317926767,0.008882451594405745,0.012824672071601104,0.06489934618012715,0.11807866670160636,0.11681533282582708,0.10344644395846964,0.06975116374476208,0.05312165352501421,0.03914545824094686,0.03247959386579505,0.025915383055294915,0.01794621703402149,0.07893395166300057,0.118511045308037,0.11043769332894972,0.032054069236509886,0.03183862313563564,0.10278725100794753,0.17587401696351085,0.1388833775694707,0.0928738401364057,0.04020768706843341,0.02905651398684785,0.01904304605938704,0.013197649542770909,0.010908311072129384,0.009164428067812643,0.0094299164596527,0.06573253105649901,0.1285034007838087,0.1194659502122696,0.11514392581277158,0.2476426447521437,0.1494811401670807,0.08703661884554141,0.02042699892252176,0.011535876634136792,0.008764007162048278,0.006591984557246289,0.007911031082593672,0.008373660776907392,0.009709718378061637,0.008541707084028549,0.007643588343856711,0.06322774648498324,-0.1,48,-22,38,4750
800_6805,0.09701865206657596,0.14063356403068028,0.05918483585357835,0.027041444706076136,0.050763362392728384,0.0934536480664958,0.11145384361128954,0.14628927879424616,0.11352231335656822,0.060015185550649074,0.022370473044436453,0.01374494925194207,0.013374862012098674,0.015034735625861153,0.01479608509633774,0.021302766540436044,0.1482373222342578,0.12870084487242134,0.039762894230305525,0.03989601002739609,0.10349706429570073,0.12847053472472555,0.1819866360107629,0.10059664834461864,0.044100140514789284,0.028112564435642973,0.006883787817162975,0.00574905547240253,0.008882369016367847,0.010001411533927793,0.011363013274804957,0.013759703194713068,0.1918279562552203,0.09432553451662892,0.10300894551368936,0.1620813376056641,0.12933807206486272,0.1548148831608847,0.061666223314356526,0.028588186407919214,0.017037803565125114,0.007870540318011328,0.007538631657689148,0.006600187309010761,0.008157168687553111,0.00998291405343878,0.011230915940181793,0.00593069962976412,-0.2,30,-22,38,5100
800_6807,0.003466983869095973,0.011683250905770971,0.02721997842401026,0.027443159334434232,0.07621864814687175,0.09344090352264696,0.06957521747201541,0.06924468511232484,0.0687104602591541,0.07812540256793475,0.0945282085476417,0.13169567504683274,0.14265587265277432,0.06300817148221413,0.01948816920966652,0.02349521344661132,0.002915913096194165,0.008784761775573153,0.04817200851148352,0.11892825708150714,0.11297245372822225,0.07534912893382505,0.06520455460819584,0.07158139585070683,0.08212096845761181,0.0981258308726913,0.14617320159897507,0.09936172131387604,0.029689997641571236,0.016963290648929052,0.013240755278553338,0.01041576060208418,0.027750790051614575,0.07409757619145245,0.13508151223068826,0.11913602342485695,0.08388166985564699,0.07824863652649026,0.11068476681833866,0.16179883813801718,0.1179431836674294,0.03168387189261596,0.008387699043349947,0.011060887760151098,0.014000418175183913,0.013946825028588516,0.00942573250573257,0.0028715686898432755,0.25,44,-22,38,4950
800_6812,0.05355491296384909,0.10844816818790093,0.10068018979295816,0.06342788812283384,0.07144976645829842,0.1406113780644985,0.1286645931137844,0.0533619005632703,0.0398662544077404,0.04464631165744252,0.03945622692356731,0.03629621314734851,0.038094983020854366,0.03395262090580841,0.01971602954223801,0.027772563127606845,0.04485658286794186,0.1140974418645108,0.13787108092889944,0.10829124238988327,0.2217982788094405,0.06847472748696974,0.09927592273250067,0.03758341207608014,0.02797584273089755,0.014591731978554371,0.012874246420352162,0.0197183967793244,0.028066540942521503,0.02342020506218787,0.0187687493435046,0.022335597586431128,0.0628273531052315,0.15342867316471412,0.3159518032731292,0.13435328404048394,0.07894264988299242,0.07273523124823421,0.031286561426279065,0.015444625479971082,0.010680753525696855,0.012606555947501508,0.019718616987425452,0.023428325235914444,0.01630379491226799,0.02008388717505817,0.019182795625522032,0.013025088969578031,0.2,30,-22,38,5198
800_6816,0.05097462453968249,0.05498706387510325,0.036674475612943735,0.06921806745810928,0.11531180696381695,0.09908987441311788,0.09954809994541043,0.08455391013615687,0.07755104478834589,0.07642622180813312,0.07412460673585752,0.04412180348673103,0.03204727031138967,0.031278055888375636,0.031142132437996555,0.022950941598829724,0.059258137625218574,0.06514983289508251,0.0843329313067435,0.1849704282541087,0.15620480916876067,0.09558999695892613,0.08666331106222001,0.051310496945823736,0.02715870551989041,0.028753232379663433,0.03618412722390914,0.027197104307512685,0.02845487792874022,0.033329376927784295,0.02519194439128865,0.010250687104327331,0.08673487869506441,0.2444864570916808,0.25777235503095136,0.0918051977479758,0.04873114440608664,0.04079126606225415,0.02865969898873834,0.02086587366793367,0.02025465855742994,0.02648985093893431,0.029489608269606945,0.02883655361990188,0.038059749724684816,0.027058042891693508,0.006919654211623068,0.003045010095440393,0.1,30,-22,38,5198
800_6821,0.06925013526282607,0.05218230081791895,0.08100594473789621,0.14001566009910685,0.07568632258857265,0.0680354123253557,0.110958623118019,0.11623315765865057,0.08748009043506294,0.045372970864926775,0.043678827365436886,0.03632327121776621,0.026359515269119626,0.015590761081036804,0.014365413102690303,0.017461594055614437,0.09169443307314278,0.057556727258393725,0.14242861789248076,0.13582435673360038,0.11086872316076138,0.12878625808961985,0.10200165860741718,0.0774067259041139,0.0344684859085533,0.02557697825599148,0.0277250257037906,0.02336209764952075,0.012120694298525992,0.012942042989465906,0.008449935357911933,0.008787239116710073,0.1310646687332463,0.18349817194244905,0.16983904879789496,0.14198817416434878,0.11223277471676284,0.07584553304563879,0.057445026699131214,0.02035873441119327,0.023596288964997703,0.026096118854239632,0.01940823366898186,0.011794455996806102,0.012717375674359785,0.007436923041012219,0.0026664448437061987,0.004012026445231272,-0.6,30,-22,38,5198
800_6824,0.04315891603883502,0.06679437451980871,0.12329897499735198,0.13177387644872154,0.12579723590387387,0.14157646759340511,0.09910872973177112,0.05883153948144075,0.0360238983043756,0.0339706779700953,0.031535671840602804,0.03435862959213716,0.03454652215436632,0.017112949579611725,0.006732532377747619,0.015379003465855303,0.06626337021011597,0.11205561729946034,0.17195178037148667,0.1389235655479141,0.1377068607375342,0.09807779798064767,0.059634418217904286,0.034560725576884666,0.03362418052307792,0.029348785188979286,0.03129726904519309,0.03603600974993388,0.02308273614731393,0.009665429023736013,0.004658089487727692,0.013113364892090322,0.14132917389591512,0.20994444920338615,0.15522257093398406,0.14906164373456204,0.08012585553599863,0.061380283095130564,0.04039478137629623,0.035860448841364065,0.039861795193693934,0.03351572803330603,0.02088698611962277,0.009513347803941679,0.006451959730984976,0.004609863913595626,0.00552832437710285,0.006312788211115268,-0.25,30,-22,38,5198
800_6826,0.09138680235596244,0.08759355265913392,0.047584052881654224,0.07144549992634039,0.10636043023377953,0.054811062550331316,0.08828596950690341,0.12340211496668582,0.10986077563018604,0.0793613205351321,0.04580606514768586,0.02328205200478556,0.019469286365000654,0.014441550053631685,0.015575208883899462,0.02133425629888757,0.11820556161984197,0.08341562693576683,0.06925707181800947,0.1330126571212327,0.07236803423971723,0.11949441210933155,0.10713542511944638,0.09634784313872297,0.06737258594116613,0.04928840853183075,0.013915115062035924,0.012816827158000851,0.012387971881187159,0.013532531012457391,0.014967241842886362,0.01648268646836634,0.1499098302878186,0.13638236406168558,0.17518820635877316,0.10934771828072966,0.09200335751291686,0.09194439679385813,0.0715962048455031,0.05791979536501585,0.02823494508780688,0.015088659084608137,0.011366343922333485,0.012101013199493785,0.015565024259225454,0.01698825674238669,0.007981607778983294,0.008382276418861353,-0.6,30,-22,38,5198
800_6833,0.11226674181635128,0.12135539077138678,0.06678702507443585,0.035938485087177084,0.04676994353203665,0.06655421005959053,0.07251155486958286,0.12121814607240135,0.089499178513679,0.08085058792259861,0.0462034031400354,0.03388361319213883,0.02752909554587276,0.02206796216560574,0.01976802618010072,0.0367966360570066,0.13875334468579498,0.1231456551069892,0.05391594414553642,0.053671595731398083,0.0833997444264779,0.1154521345762172,0.09630418688268788,0.09821864858728796,0.06721973399301809,0.03725205393601061,0.027178661879048938,0.02697458402139189,0.01986978984880292,0.01926474056512886,0.014541001537272754,0.024838180076936302,0.16061516454279626,0.1297311985772795,0.11206555419002064,0.1241521162328824,0.10038835900702882,0.08542414502553203,0.07876865795714266,0.05618083951696032,0.03681408754901557,0.03024896838009856,0.024288430552640856,0.0177122459266456,0.014499409732185109,0.01120074743033662,0.005542472747595933,0.01236760263183914,-0.6,30,-22,38,5198
800_6834,0.1156760862149949,0.07950178577759555,0.055297557297597374,0.04395568400049415,0.0749259990676389,0.09402985008893104,0.05208119777351993,0.08977727381930473,0.10010555675324297,0.06879609368445368,0.04830088530262869,0.032594047026320815,0.02439206599020206,0.018891597937883257,0.019190117544882264,0.08248420172030972,0.1430681572699833,0.06929021313721892,0.0485561615437821,0.08676457926269482,0.12017397430920168,0.09592664009342107,0.08584342124994962,0.09094371613061776,0.06313591970684136,0.03812762887183646,0.028074110595995426,0.017909717541270853,0.01727873875369702,0.016606993941414516,0.014596493978739791,0.06370353361333528,0.17170388110171875,0.07918787912953501,0.14298139527816578,0.14848271663687618,0.08869674019341757,0.08265434000439095,0.06631388044329653,0.04844580975913858,0.03611250453903948,0.019522081257229703,0.0172866937713478,0.014566463098957778,0.014401499705251456,0.0133436750397861,0.01148264132570562,0.044817798716142734,-0.85,30,-45,38,5198
